gene_id	saluki_mouse_prior
ENSMUSG00000021559	-4.00086514739785
ENSMUSG00000021565	-1.85625501479394
ENSMUSG00000021567	-4.41279615237603
ENSMUSG00000021569	0.539196974214306
ENSMUSG00000021572	-0.634190339808145
ENSMUSG00000021575	-3.93485377828178
ENSMUSG00000021576	1.05824935243064
ENSMUSG00000021577	6.6728181671374
ENSMUSG00000021578	-3.16531373437939
ENSMUSG00000021583	6.57864902220538
ENSMUSG00000021585	3.3039973795996
ENSMUSG00000021587	0.654992268227881
ENSMUSG00000021589	0.862726067974128
ENSMUSG00000021590	0.965055683094391
ENSMUSG00000021591	0.199516773744451
ENSMUSG00000021592	4.62846437580666
ENSMUSG00000021594	-0.946209999480983
ENSMUSG00000021595	2.84959150239227
ENSMUSG00000021596	1.38518887116042
ENSMUSG00000021597	-1.20213374880592
ENSMUSG00000021598	0.399225989770968
ENSMUSG00000021604	-2.86723776746193
ENSMUSG00000021606	6.48104237292782
ENSMUSG00000021607	0.8328257537209
ENSMUSG00000021608	-1.58950024269795
ENSMUSG00000021609	0.190540276703207
ENSMUSG00000021610	3.13128482273818
ENSMUSG00000021611	2.43831978414046
ENSMUSG00000021612	3.08540023642412
ENSMUSG00000021613	3.65486580585645
ENSMUSG00000021614	3.31754066327233
ENSMUSG00000021615	1.03426759909388
ENSMUSG00000021619	4.00914228666099
ENSMUSG00000021621	-3.24964524860878
ENSMUSG00000021622	6.03340187422945
ENSMUSG00000021624	-1.40197732959311
ENSMUSG00000021629	-2.98559180529963
ENSMUSG00000021635	-3.6491762741117
ENSMUSG00000021636	-6.1367126668584
ENSMUSG00000021638	-3.39690930948518
ENSMUSG00000021639	-1.12249058162994
ENSMUSG00000021643	7.71610091206281
ENSMUSG00000021645	-0.883732908018957
ENSMUSG00000021646	4.76512403968863
ENSMUSG00000021647	3.36804523928929
ENSMUSG00000021650	-2.29099588780634
ENSMUSG00000021660	5.56598897830928
ENSMUSG00000021661	-0.709854358662722
ENSMUSG00000021662	-0.793941225433268
ENSMUSG00000021665	6.7388707995163
ENSMUSG00000021666	1.76213703332052
ENSMUSG00000021668	-3.36835395914622
ENSMUSG00000021669	-1.05366955178413
ENSMUSG00000021670	-5.35143959498986
ENSMUSG00000021671	-4.62982098753112
ENSMUSG00000021676	0.835779667351948
ENSMUSG00000021678	-3.49112357733571
ENSMUSG00000021681	-1.78687102897961
ENSMUSG00000021684	1.51408076894497
ENSMUSG00000021686	2.46559943500892
ENSMUSG00000021687	2.11951099231739
ENSMUSG00000021690	-4.4008991234145
ENSMUSG00000021692	-3.53855804216686
ENSMUSG00000021693	-2.92251479699935
ENSMUSG00000021694	-0.393593202110702
ENSMUSG00000021696	-2.19199177916381
ENSMUSG00000021697	-5.64204589990068
ENSMUSG00000021699	-8.47874920167514
ENSMUSG00000021700	7.4571458417055
ENSMUSG00000021701	-10.5979335254453
ENSMUSG00000021702	2.76158104761536
ENSMUSG00000021703	1.17326104103101
ENSMUSG00000021704	-1.46244596023612
ENSMUSG00000021706	-0.805309476009361
ENSMUSG00000021707	2.29635591740587
ENSMUSG00000021709	-1.38192424589058
ENSMUSG00000021710	2.27493325079858
ENSMUSG00000021711	0.31934528138192
ENSMUSG00000021712	-2.8336697566626
ENSMUSG00000021713	-3.62306424748305
ENSMUSG00000021714	-1.52448087550697
ENSMUSG00000021715	-0.337910484617318
ENSMUSG00000021716	-1.74126903257438
ENSMUSG00000021720	-4.74518709971662
ENSMUSG00000021725	-4.72994602876095
ENSMUSG00000021728	5.74297784515224
ENSMUSG00000021731	-2.19901983522863
ENSMUSG00000021732	-4.25118044359571
ENSMUSG00000021733	-2.88811356496739
ENSMUSG00000021737	1.26185321543682
ENSMUSG00000021738	-3.72884060840321
ENSMUSG00000021748	2.28586953070001
ENSMUSG00000021749	1.06780865744299
ENSMUSG00000021752	-5.93491212164085
ENSMUSG00000021754	-5.46483842498644
ENSMUSG00000021756	-0.39565452766369
ENSMUSG00000021758	5.04319328743042
ENSMUSG00000021759	0.351952312399714
ENSMUSG00000021760	1.26264313687301
ENSMUSG00000021764	5.04915785288946
ENSMUSG00000021765	-3.28415751305316
ENSMUSG00000021767	-3.65143684345597
ENSMUSG00000021768	1.93114415313609
ENSMUSG00000021770	-2.56687219775082
ENSMUSG00000021771	1.72997600472432
ENSMUSG00000021772	-0.665633851232894
ENSMUSG00000021773	3.37722445812327
ENSMUSG00000021774	2.598172779266
ENSMUSG00000021775	-4.24877153025398
ENSMUSG00000021779	-1.75687732020679
ENSMUSG00000021782	0.877509219835823
ENSMUSG00000021785	0.566793322136947
ENSMUSG00000021786	-3.46286792065376
ENSMUSG00000021791	-1.2579285454752
ENSMUSG00000021794	4.34709102426951
ENSMUSG00000021795	1.68703478573523
ENSMUSG00000021796	-2.16793506808484
ENSMUSG00000021798	-0.971572688862077
ENSMUSG00000021799	0.0114660673327376
ENSMUSG00000021806	5.99173247481303
ENSMUSG00000021807	4.76001266354911
ENSMUSG00000021809	1.84317488753548
ENSMUSG00000021810	1.00664117514431
ENSMUSG00000021811	1.61953504139142
ENSMUSG00000021814	3.03294973088004
ENSMUSG00000021815	0.463330761839645
ENSMUSG00000021816	1.82872014360358
ENSMUSG00000021819	0.948628139341405
ENSMUSG00000021820	-1.43375391404593
ENSMUSG00000021822	-2.98708128845768
ENSMUSG00000021823	1.64139531070817
ENSMUSG00000021824	2.43842744200997
ENSMUSG00000021830	7.1864051298201
ENSMUSG00000021831	4.60398181402908
ENSMUSG00000021832	0.692770320216828
ENSMUSG00000021835	-4.59549693171731
ENSMUSG00000021838	-3.16681559515344
ENSMUSG00000021840	-2.51003252293468
ENSMUSG00000021843	0.515425231203413
ENSMUSG00000021846	-3.57550352779528
ENSMUSG00000021848	-6.24722923576371
ENSMUSG00000021866	5.79293735454924
ENSMUSG00000021868	-2.1401850626906
ENSMUSG00000021870	-0.32225366006327
ENSMUSG00000021876	4.21540866340717
ENSMUSG00000021877	3.64361376415367
ENSMUSG00000021884	4.21770666449745
ENSMUSG00000021890	-2.43361536658716
ENSMUSG00000021891	-5.49340789130453
ENSMUSG00000021892	2.26778662831531
ENSMUSG00000021893	1.51007888115752
ENSMUSG00000021895	-3.89342676293651
ENSMUSG00000021898	-1.15067449010706
ENSMUSG00000021900	0.464833848498026
ENSMUSG00000021901	-1.54158747725271
ENSMUSG00000021902	-0.810532865159595
ENSMUSG00000021904	1.00495508465139
ENSMUSG00000021905	0.0236703034826827
ENSMUSG00000021906	-2.64820967604563
ENSMUSG00000021910	2.73311119458958
ENSMUSG00000021911	-1.99597527162372
ENSMUSG00000021913	6.62748103656302
ENSMUSG00000021916	1.97393232227867
ENSMUSG00000021917	3.31679504140305
ENSMUSG00000021918	2.53379891124627
ENSMUSG00000021922	2.87692930493302
ENSMUSG00000021928	3.794917314227
ENSMUSG00000021929	-0.283377717322467
ENSMUSG00000021930	-2.34986064375545
ENSMUSG00000021932	3.19853518015141
ENSMUSG00000021933	-0.688228119633903
ENSMUSG00000021936	-1.29061902580231
ENSMUSG00000021938	0.987532800313261
ENSMUSG00000021939	8.57715456182288
ENSMUSG00000021943	0.389505410567858
ENSMUSG00000021944	-5.88611137685814
ENSMUSG00000021945	-5.97669524513998
ENSMUSG00000021947	8.30953985117175
ENSMUSG00000021948	-1.36926146949119
ENSMUSG00000021950	3.12914017241813
ENSMUSG00000021951	3.3065666551435
ENSMUSG00000021952	-1.24768816718036
ENSMUSG00000021953	2.13031572763603
ENSMUSG00000021957	3.86311531687287
ENSMUSG00000021958	-3.17869155919158
ENSMUSG00000021959	-6.14045089664628
ENSMUSG00000021961	1.93082390719255
ENSMUSG00000021962	-6.87188717947216
ENSMUSG00000021963	0.492677039111258
ENSMUSG00000021965	-5.27283805093706
ENSMUSG00000021967	2.24038095032928
ENSMUSG00000021969	0.454612814848741
ENSMUSG00000021972	1.86012561659805
ENSMUSG00000021973	2.86293666366455
ENSMUSG00000021975	1.32645671694294
ENSMUSG00000021978	-2.07011482876449
ENSMUSG00000021981	5.52082783931658
ENSMUSG00000021982	-0.0188611487091834
ENSMUSG00000021983	0.321100241169543
ENSMUSG00000021987	-0.651101415616267
ENSMUSG00000021990	-6.51297997142302
ENSMUSG00000021991	1.20490977127638
ENSMUSG00000021993	6.74292124216019
ENSMUSG00000021994	-3.92446017828522
ENSMUSG00000021996	3.00018621778931
ENSMUSG00000021998	3.08887746656771
ENSMUSG00000022000	-3.1808773771199
ENSMUSG00000022003	-3.02224825485038
ENSMUSG00000022008	-1.33110395223728
ENSMUSG00000022009	-6.27302041765883
ENSMUSG00000022010	-6.57993926058394
ENSMUSG00000022012	0.0820038884689693
ENSMUSG00000022013	5.40799363295884
ENSMUSG00000022014	4.40010682731836
ENSMUSG00000022015	-4.37232067699606
ENSMUSG00000022016	-1.68053532394679
ENSMUSG00000022018	-0.516696592170149
ENSMUSG00000022019	-0.765859793666518
ENSMUSG00000022020	-3.92014552041925
ENSMUSG00000022021	0.214619265732457
ENSMUSG00000022022	-2.66345354922031
ENSMUSG00000022023	-0.878335617693109
ENSMUSG00000022024	2.85416659774194
ENSMUSG00000022031	2.37259745104961
ENSMUSG00000022032	2.27547971256033
ENSMUSG00000022033	-0.764121596266882
ENSMUSG00000022034	-3.64125382174053
ENSMUSG00000022035	-1.59204704239122
ENSMUSG00000022037	7.37037104332566
ENSMUSG00000022040	8.88526707778022
ENSMUSG00000022043	-2.36423712976944
ENSMUSG00000022044	-0.866228652824761
ENSMUSG00000022048	-0.274976200571458
ENSMUSG00000022051	6.08820863303932
ENSMUSG00000022052	-5.16244087984827
ENSMUSG00000022054	0.676047226185343
ENSMUSG00000022055	2.02650214229187
ENSMUSG00000022061	-6.80892078583368
ENSMUSG00000022064	-1.2549502626226
ENSMUSG00000022070	-4.38572715375548
ENSMUSG00000022074	-1.86224817542701
ENSMUSG00000022075	-2.55748549999728
ENSMUSG00000022089	0.999928734999133
ENSMUSG00000022090	2.41477031343989
ENSMUSG00000022091	0.242774877158542
ENSMUSG00000022092	1.85463173988504
ENSMUSG00000022094	-1.88745231762736
ENSMUSG00000022095	-1.30680002721844
ENSMUSG00000022096	-1.5474993188893
ENSMUSG00000022098	5.42388716197074
ENSMUSG00000022099	-1.9138902362128
ENSMUSG00000022100	0.903532925887771
ENSMUSG00000022101	-1.59780553356889
ENSMUSG00000022102	1.45751532091007
ENSMUSG00000022103	1.38105000149303
ENSMUSG00000022105	1.03605889030541
ENSMUSG00000022106	1.84393786788831
ENSMUSG00000022108	6.57613654796997
ENSMUSG00000022109	-5.44110309355345
ENSMUSG00000022110	3.03077006047294
ENSMUSG00000022111	3.43981750893944
ENSMUSG00000022114	-9.93632990206225
ENSMUSG00000022119	-1.41018486791836
ENSMUSG00000022124	-4.46588638909848
ENSMUSG00000022125	0.826986957008367
ENSMUSG00000022129	-0.968914193677909
ENSMUSG00000022130	-1.86921232857373
ENSMUSG00000022131	-1.38780516857428
ENSMUSG00000022136	2.37700207346532
ENSMUSG00000022139	-0.617541586013725
ENSMUSG00000022141	-2.33523412602499
ENSMUSG00000022142	0.380761073122844
ENSMUSG00000022144	-6.93867325601654
ENSMUSG00000022146	-0.952693544406524
ENSMUSG00000022148	0.502063270504909
ENSMUSG00000022150	-0.702506529286888
ENSMUSG00000022151	-2.58991356084388
ENSMUSG00000022159	4.18292777981688
ENSMUSG00000022160	-3.21442241827283
ENSMUSG00000022174	5.57403401976343
ENSMUSG00000022175	-0.432670121968132
ENSMUSG00000022176	1.14037220379472
ENSMUSG00000022177	1.18315400741758
ENSMUSG00000022178	-7.89146746204636
ENSMUSG00000022179	-4.88939166435196
ENSMUSG00000022180	-1.64054602023523
ENSMUSG00000022181	6.06833688331631
ENSMUSG00000022184	1.32202107131088
ENSMUSG00000022185	1.7425206510558
ENSMUSG00000022186	7.23888276576306
ENSMUSG00000022191	4.90036486235179
ENSMUSG00000022193	3.07842709466733
ENSMUSG00000022194	1.69815652828413
ENSMUSG00000022195	-4.2212959310543
ENSMUSG00000022197	-0.131574702013617
ENSMUSG00000022199	3.10245400668494
ENSMUSG00000022200	-1.61872591856625
ENSMUSG00000022201	0.107839390373311
ENSMUSG00000022203	-1.80006593051033
ENSMUSG00000022204	-2.35547950609301
ENSMUSG00000022205	4.08248514900435
ENSMUSG00000022206	-2.6933038871284
ENSMUSG00000022208	1.66630681541649
ENSMUSG00000022210	4.91751123701548
ENSMUSG00000022212	1.94036879002845
ENSMUSG00000022214	3.98085419131138
ENSMUSG00000022216	6.81943685841582
ENSMUSG00000022217	0.752971474290134
ENSMUSG00000022218	5.26364597701042
ENSMUSG00000022219	4.00136743435129
ENSMUSG00000022220	1.87919268839365
ENSMUSG00000022221	2.94448995645242
ENSMUSG00000022223	0.912055212235277
ENSMUSG00000022228	-4.78693194821475
ENSMUSG00000022229	-1.51396976835859
ENSMUSG00000022231	0.86761616511081
ENSMUSG00000022234	3.81073629902198
ENSMUSG00000022235	-0.463273165368469
ENSMUSG00000022236	6.85598940663814
ENSMUSG00000022237	-4.66580841426184
ENSMUSG00000022240	-2.48805104974003
ENSMUSG00000022241	2.51121604583446
ENSMUSG00000022244	0.468471476762065
ENSMUSG00000022246	-1.58358497396502
ENSMUSG00000022247	-3.557791768332
ENSMUSG00000022248	-5.31546020178206
ENSMUSG00000022253	1.10021219976251
ENSMUSG00000022255	0.766076407148017
ENSMUSG00000022257	3.07732599853758
ENSMUSG00000022261	2.84705841317154
ENSMUSG00000022263	-3.65923605406153
ENSMUSG00000022265	-1.25964207608054
ENSMUSG00000022270	1.08749371934407
ENSMUSG00000022272	-3.04819500882081
ENSMUSG00000022280	-8.2310969971347
ENSMUSG00000022283	4.51739288079306
ENSMUSG00000022285	3.00648383208504
ENSMUSG00000022286	-4.0074084053426
ENSMUSG00000022292	0.556228043796395
ENSMUSG00000022295	2.36197628990931
ENSMUSG00000022296	-0.574936978296789
ENSMUSG00000022297	-5.12834890817956
ENSMUSG00000022299	-5.20467599191054
ENSMUSG00000022300	-1.23866006532966
ENSMUSG00000022304	6.20534896297685
ENSMUSG00000022305	-5.58687562372037
ENSMUSG00000022306	-7.351980695466
ENSMUSG00000022307	0.995684510339746
ENSMUSG00000022309	1.34259501157741
ENSMUSG00000022311	2.82206876767741
ENSMUSG00000022312	6.24165699525748
ENSMUSG00000022313	-6.47401705458407
ENSMUSG00000022314	-0.275509848678765
ENSMUSG00000022321	-2.15928276265199
ENSMUSG00000022322	0.458924921276188
ENSMUSG00000022323	6.87190825099887
ENSMUSG00000022324	5.61189178844685
ENSMUSG00000022325	-2.93577068756159
ENSMUSG00000022329	-0.0698640087766755
ENSMUSG00000022330	-3.01151483261087
ENSMUSG00000022332	2.97909081239583
ENSMUSG00000022335	-3.74592982682849
ENSMUSG00000022336	3.41523053227257
ENSMUSG00000022337	4.04630170589314
ENSMUSG00000022338	2.17561667629187
ENSMUSG00000022339	-0.157602858072228
ENSMUSG00000022346	-12.9172486951963
ENSMUSG00000022350	5.66441255283641
ENSMUSG00000022351	-3.4546160514162
ENSMUSG00000022353	-4.61095692658834
ENSMUSG00000022354	5.74076962118919
ENSMUSG00000022358	-6.74235042017743
ENSMUSG00000022359	0.369568339847259
ENSMUSG00000022360	-2.12306780732104
ENSMUSG00000022361	-1.25145391245565
ENSMUSG00000022364	0.997457473647386
ENSMUSG00000022365	1.36570850582818
ENSMUSG00000022367	-9.98272517987148
ENSMUSG00000022369	-1.40703563478838
ENSMUSG00000022370	5.2361135569506
ENSMUSG00000022371	6.11207893032866
ENSMUSG00000022372	0.873408435263691
ENSMUSG00000022377	-3.17795434196756
ENSMUSG00000022378	0.40112864064065
ENSMUSG00000022382	-3.59942620059802
ENSMUSG00000022385	-3.75127180892026
ENSMUSG00000022386	1.14681750954852
ENSMUSG00000022387	-5.88018064741885
ENSMUSG00000022389	-1.39193640016553
ENSMUSG00000022390	5.5862646474418
ENSMUSG00000022391	2.77921084307911
ENSMUSG00000022394	-1.77846017910233
ENSMUSG00000022400	1.30167072052879
ENSMUSG00000022401	-1.50284893587776
ENSMUSG00000022403	5.19119743334028
ENSMUSG00000022404	1.39942939553082
ENSMUSG00000022407	1.58916896662631
ENSMUSG00000022412	-6.71749650112641
ENSMUSG00000022414	-5.58356399040981
ENSMUSG00000022415	4.11861190851032
ENSMUSG00000022416	0.766615905696583
ENSMUSG00000022419	-0.816318520960921
ENSMUSG00000022420	0.951843888096716
ENSMUSG00000022421	4.46372003503368
ENSMUSG00000022422	-1.54297084298074
ENSMUSG00000022425	4.7329600885144
ENSMUSG00000022426	-2.46681085315248
ENSMUSG00000022427	2.70580962805098
ENSMUSG00000022428	2.89634640982885
ENSMUSG00000022429	4.18574287004152
ENSMUSG00000022431	1.38283920927713
ENSMUSG00000022432	0.196657785802999
ENSMUSG00000022433	-1.68528570159658
ENSMUSG00000022434	-3.1773264552887
ENSMUSG00000022436	0.349727832936757
ENSMUSG00000022437	5.59426256443201
ENSMUSG00000022438	0.939516734241349
ENSMUSG00000022439	2.94692701837233
ENSMUSG00000022440	-0.112412555091142
ENSMUSG00000022442	0.644762106708157
ENSMUSG00000022443	2.32827379588245
ENSMUSG00000022445	1.51807737618616
ENSMUSG00000022450	6.07620411682399
ENSMUSG00000022451	0.215158249734425
ENSMUSG00000022452	6.83382092296031
ENSMUSG00000022453	3.47216634168879
ENSMUSG00000022454	2.37308515191729
ENSMUSG00000022455	-1.30624359882318
ENSMUSG00000022462	-7.65285847370834
ENSMUSG00000022463	1.13541986115701
ENSMUSG00000022464	4.57374927421028
ENSMUSG00000022466	0.893202452644178
ENSMUSG00000022469	-1.57978133951985
ENSMUSG00000022471	2.22997487730746
ENSMUSG00000022472	0.987623329667019
ENSMUSG00000022474	1.99012874442194
ENSMUSG00000022475	-1.3621976472627
ENSMUSG00000022476	0.744965775708073
ENSMUSG00000022477	6.629052523238
ENSMUSG00000022479	-0.141887718225827
ENSMUSG00000022483	0.911492798996364
ENSMUSG00000022485	-1.35604056486437
ENSMUSG00000022488	3.51334390275947
ENSMUSG00000022489	1.28991510893839
ENSMUSG00000022490	5.47519487914828
ENSMUSG00000022498	-2.96269004359947
ENSMUSG00000022500	-0.134332781157416
ENSMUSG00000022501	2.21184717689879
ENSMUSG00000022503	1.30813518675962
ENSMUSG00000022505	3.57041076510993
ENSMUSG00000022507	-7.72736137684594
ENSMUSG00000022508	-8.90223874188701
ENSMUSG00000022510	0.605694779703118
ENSMUSG00000022512	0.852696531421299
ENSMUSG00000022514	2.60350351388508
ENSMUSG00000022515	0.796811297007892
ENSMUSG00000022516	0.335580375510413
ENSMUSG00000022517	2.70639824692062
ENSMUSG00000022519	-3.06967072924875
ENSMUSG00000022521	-4.28217213501483
ENSMUSG00000022526	-3.55050337150846
ENSMUSG00000022528	-11.8850736963858
ENSMUSG00000022529	-6.62015121603788
ENSMUSG00000022533	0.964020610969115
ENSMUSG00000022534	-9.56854761263283
ENSMUSG00000022536	1.71763133241423
ENSMUSG00000022537	1.91441005365517
ENSMUSG00000022538	-2.22132588288969
ENSMUSG00000022540	6.13889711553989
ENSMUSG00000022543	1.12260275755367
ENSMUSG00000022544	1.83997246944735
ENSMUSG00000022545	-4.3349935632558
ENSMUSG00000022546	2.84112116844897
ENSMUSG00000022548	2.15331711706152
ENSMUSG00000022550	-0.285901780798209
ENSMUSG00000022551	3.47903485900933
ENSMUSG00000022552	0.67837805142704
ENSMUSG00000022553	1.78489235569647
ENSMUSG00000022554	-3.3841598590043
ENSMUSG00000022555	1.33362544070222
ENSMUSG00000022556	0.330649191448771
ENSMUSG00000022557	3.91266303738393
ENSMUSG00000022558	6.69957492134108
ENSMUSG00000022559	3.83645620020494
ENSMUSG00000022560	-1.06305042366039
ENSMUSG00000022561	5.78969615827575
ENSMUSG00000022562	9.09541377976284
ENSMUSG00000022564	6.70835553608619
ENSMUSG00000022565	-0.0260794658904771
ENSMUSG00000022568	2.27959861403918
ENSMUSG00000022570	1.51599998160775
ENSMUSG00000022571	1.39518340584715
ENSMUSG00000022574	2.32294680547656
ENSMUSG00000022575	2.14479504718433
ENSMUSG00000022577	2.16371005304984
ENSMUSG00000022580	-1.17447120315394
ENSMUSG00000022583	3.25407085380407
ENSMUSG00000022584	1.88177244879261
ENSMUSG00000022587	4.6894077405852
ENSMUSG00000022594	6.63328923633308
ENSMUSG00000022595	1.44532008571209
ENSMUSG00000022598	2.20051708640659
ENSMUSG00000022601	-6.59132163696561
ENSMUSG00000022602	-6.72495084343219
ENSMUSG00000022604	-4.7781781582371
ENSMUSG00000022607	0.862001578470472
ENSMUSG00000022610	2.03808721511629
ENSMUSG00000022613	1.43461141476481
ENSMUSG00000022614	3.35379666644478
ENSMUSG00000022615	-5.70475409813305
ENSMUSG00000022617	-1.51933112951546
ENSMUSG00000022619	-1.88105852671266
ENSMUSG00000022620	5.62900832318008
ENSMUSG00000022621	0.677373583245511
ENSMUSG00000022622	-0.0327269596682805
ENSMUSG00000022623	1.84366996902212
ENSMUSG00000022629	-0.875679502098727
ENSMUSG00000022634	-0.727104810205671
ENSMUSG00000022635	0.468975898484527
ENSMUSG00000022636	5.01496746342781
ENSMUSG00000022637	-5.40898710221919
ENSMUSG00000022639	-0.913577160154973
ENSMUSG00000022641	0.42494022261807
ENSMUSG00000022651	1.84683633521933
ENSMUSG00000022652	2.51815789271714
ENSMUSG00000022656	-2.33816869853194
ENSMUSG00000022658	-0.645017817325083
ENSMUSG00000022661	-0.544375754159173
ENSMUSG00000022663	1.24660918900946
ENSMUSG00000022664	0.629026401361822
ENSMUSG00000022665	5.41255986895174
ENSMUSG00000022667	-2.13062312985819
ENSMUSG00000022668	-3.25734976512133
ENSMUSG00000022671	2.62737966935204
ENSMUSG00000022672	3.34805708660514
ENSMUSG00000022673	2.19700895918886
ENSMUSG00000022674	0.150144463566673
ENSMUSG00000022676	-6.67914861023831
ENSMUSG00000022677	-0.72595724521504
ENSMUSG00000022678	-1.82384626299138
ENSMUSG00000022679	3.03759123182936
ENSMUSG00000022680	3.99969489607184
ENSMUSG00000022681	3.59928831153563
ENSMUSG00000022682	0.401801788745845
ENSMUSG00000022683	2.60648015781548
ENSMUSG00000022684	-1.14220318171691
ENSMUSG00000022685	0.766622171750546
ENSMUSG00000022686	-5.68431904461721
ENSMUSG00000022687	-3.49667657285633
ENSMUSG00000022698	0.501830472233157
ENSMUSG00000022702	-0.610934570138266
ENSMUSG00000022704	-4.52355910556512
ENSMUSG00000022705	-0.714462810445415
ENSMUSG00000022706	1.21440116969148
ENSMUSG00000022707	2.78268545549453
ENSMUSG00000022708	-3.83748360840869
ENSMUSG00000022710	-1.03578368280109
ENSMUSG00000022711	1.63499048335309
ENSMUSG00000022718	-3.52081842824073
ENSMUSG00000022721	-2.1081483438045
ENSMUSG00000022722	2.12600829442615
ENSMUSG00000022723	-3.55397071349044
ENSMUSG00000022724	-1.50627987518591
ENSMUSG00000022742	0.956282714375678
ENSMUSG00000022744	3.32133454677881
ENSMUSG00000022747	-0.94138211598282
ENSMUSG00000022748	2.05043207628266
ENSMUSG00000022749	-0.558558900878073
ENSMUSG00000022750	-1.12857882222131
ENSMUSG00000022751	4.1414094904675
ENSMUSG00000022752	-0.714889505478927
ENSMUSG00000022754	3.49520476768011
ENSMUSG00000022756	-0.82274552640578
ENSMUSG00000022757	0.0376627103621549
ENSMUSG00000022760	-4.57661901858994
ENSMUSG00000022761	2.91881679954355
ENSMUSG00000022763	2.24928983295997
ENSMUSG00000022765	-1.44791125220842
ENSMUSG00000022768	-2.93846360073091
ENSMUSG00000022769	3.61434776308885
ENSMUSG00000022770	1.5296572083358
ENSMUSG00000022771	3.20366507662338
ENSMUSG00000022772	-2.77298804269307
ENSMUSG00000022773	1.42453282671952
ENSMUSG00000022774	3.0055976587777
ENSMUSG00000022779	0.33853471489516
ENSMUSG00000022781	0.247169140941848
ENSMUSG00000022787	-5.6917331133095
ENSMUSG00000022788	-4.46450320197537
ENSMUSG00000022789	0.146159507877522
ENSMUSG00000022791	0.494616027093839
ENSMUSG00000022792	-2.50228367345615
ENSMUSG00000022793	0.00205610325834294
ENSMUSG00000022797	3.23288802602603
ENSMUSG00000022799	-1.02174300399483
ENSMUSG00000022800	0.18787398602056
ENSMUSG00000022801	-4.31991075681606
ENSMUSG00000022802	-1.30793464207292
ENSMUSG00000022803	-1.73379837878414
ENSMUSG00000022807	-3.88250159452347
ENSMUSG00000022808	0.875707662077736
ENSMUSG00000022809	3.60791836493575
ENSMUSG00000022811	-3.50213155337743
ENSMUSG00000022812	-3.95660604758534
ENSMUSG00000022814	-1.08828678712752
ENSMUSG00000022816	4.51147519758857
ENSMUSG00000022817	3.48173395189658
ENSMUSG00000022820	5.37319944282446
ENSMUSG00000022821	-1.58783941916564
ENSMUSG00000022822	2.88589106712331
ENSMUSG00000022824	2.8200621618836
ENSMUSG00000022827	-1.85515615545029
ENSMUSG00000022828	-3.24307324842974
ENSMUSG00000022831	1.34905706409154
ENSMUSG00000022833	-6.05837448163733
ENSMUSG00000022836	3.48609693485485
ENSMUSG00000022837	-4.09388155483516
ENSMUSG00000022838	1.81807779330641
ENSMUSG00000022840	0.69089312274231
ENSMUSG00000022841	5.95201255893488
ENSMUSG00000022842	1.76249675888048
ENSMUSG00000022843	1.10253326333225
ENSMUSG00000022844	7.39119835437013
ENSMUSG00000022847	-1.10054373530379
ENSMUSG00000022848	3.08503438476456
ENSMUSG00000022849	-4.20001651323428
ENSMUSG00000022853	-1.08474111567068
ENSMUSG00000022855	0.261404270264819
ENSMUSG00000022856	-2.3816122030886
ENSMUSG00000022858	-2.94149792290433
ENSMUSG00000022861	-1.9555259315943
ENSMUSG00000022863	-1.69738647492888
ENSMUSG00000022864	-6.55802218985301
ENSMUSG00000022865	-1.65862136435337
ENSMUSG00000022867	-1.91279889106203
ENSMUSG00000022868	1.12725156405337
ENSMUSG00000022871	4.87690678402114
ENSMUSG00000022875	3.76676075959344
ENSMUSG00000022878	-4.24865764208398
ENSMUSG00000022881	0.58522253546298
ENSMUSG00000022883	5.61979045659919
ENSMUSG00000022884	-4.42598142986323
ENSMUSG00000022885	-1.79334785700436
ENSMUSG00000022887	2.41573163425599
ENSMUSG00000022889	1.28087259415103
ENSMUSG00000022890	6.51294359819692
ENSMUSG00000022892	6.57100142332111
ENSMUSG00000022893	-8.34856666130539
ENSMUSG00000022894	-2.5046398429887198
ENSMUSG00000022895	-6.2765351502379
ENSMUSG00000022897	-6.14638244137926
ENSMUSG00000022898	-0.64985512395751
ENSMUSG00000022899	2.17667393161728
ENSMUSG00000022900	-2.32177791332824
ENSMUSG00000022901	4.70956988213828
ENSMUSG00000022902	0.763649236664869
ENSMUSG00000022905	-0.82264796842388
ENSMUSG00000022906	2.45689105081527
ENSMUSG00000022911	-2.73273613617059
ENSMUSG00000022912	8.69226511852274
ENSMUSG00000022913	2.02037612974997
ENSMUSG00000022914	-3.02525413261748
ENSMUSG00000022940	4.100479439705
ENSMUSG00000022945	0.509775604388897
ENSMUSG00000022946	1.01345706599392
ENSMUSG00000022947	-1.03485878760878
ENSMUSG00000022948	0.00307038429784263
ENSMUSG00000022949	1.69924277019783
ENSMUSG00000022951	-2.08232646678908
ENSMUSG00000022952	-6.42861818421759
ENSMUSG00000022956	6.5127677549725
ENSMUSG00000022957	3.77443199373185
ENSMUSG00000022960	-0.743096477353861
ENSMUSG00000022961	-2.26354863991716
ENSMUSG00000022962	2.91944100105483
ENSMUSG00000022964	1.59081539196789
ENSMUSG00000022965	-0.851683378953318
ENSMUSG00000022967	-1.31223121577096
ENSMUSG00000022969	-1.05338515537862
ENSMUSG00000022971	-1.8095398886256
ENSMUSG00000022972	2.2203359623712
ENSMUSG00000022973	-2.40262450958853
ENSMUSG00000022974	-2.02654924174616
